id_vivienda,comuna,tipo_vivienda,num_dormitorios,num_banos,superficie_m2,ano_construccion,material_paredes,material_techo,num_personas_hogar,num_hombres,num_mujeres,num_menores_18,num_adultos_18_64,num_adultos_65_plus,ingreso_mensual_hogar,jefe_hogar_edad,jefe_hogar_sexo,jefe_hogar_educacion,agua_potable,electricidad,gas_natural,internet,telefono_fijo,vehiculo_propio,tenencia_vivienda
VIV_000154,Calama,Mediagua,3,2,65.4,1952,Hormigón,Paja,3,1,2,3,0,0,954064,71,F,Básica,No,Sí,Sí,Sí,Sí,Sí,Arrendada
VIV_000155,Valparaíso,Departamento,2,3,159.5,1997,Ladrillo,Zinc,8,3,5,3,5,0,1600236,49,F,Básica,Sí,No,Sí,Sí,No,Sí,Arrendada
VIV_000156,Quillota,Casa,2,1,88.4,1970,Ladrillo,Zinc,2,1,1,0,0,2,668394,77,M,Básica,Sí,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_000157,Curicó,Casa,4,2,51.8,2016,Hormigón,Losa,13,3,10,4,4,5,1344994,44,F,Técnica,Sí,No,Sí,Sí,Sí,No,Arrendada
VIV_000158,Talcahuano,Casa pareada,5,2,169.2,1997,Madera,Paja,13,0,13,1,8,4,658860,77,F,Básica,No,No,Sí,Sí,No,Sí,Cedida
VIV_000159,Punta Arenas,Mediagua,1,3,94.4,2018,Madera,Tejas,3,1,2,2,0,1,2543883,50,F,Básica,No,No,Sí,Sí,No,No,Arrendada
VIV_000160,Castro,Departamento,5,2,32.7,2021,Ladrillo,Tejas,5,0,5,1,2,2,1172677,57,M,Básica,Sí,No,No,No,Sí,Sí,Ocupación irregular
VIV_000161,Temuco,Casa,5,1,100.7,2000,Adobe,Zinc,1,0,1,1,0,0,302020,23,F,Media,No,Sí,Sí,No,No,Sí,Propia
VIV_000162,Coquimbo,Casa,3,2,82.4,2005,Madera,Zinc,3,1,2,0,1,2,1265906,52,M,Universitaria,No,Sí,Sí,No,No,Sí,Cedida
VIV_000163,concepcion,Departamento,5,3,35.8,1975,Madera,Zinc,11,1,10,0,6,5,2660414,56,F,Sin estudios,No,No,Sí,Sí,No,No,Arrendada
VIV_000164,Chillán,Departamento,4,1,171.7,2013,Madera,Tejas,16,8,8,3,6,7,1148823,20,M,Universitaria,No,No,Sí,No,Sí,Sí,Cedida
VIV_000165,Santiago,Mediagua,3,3,159.6,1970,Madera,Paja,2,0,2,0,2,0,2739967,26,M,Básica,Sí,Sí,No,No,No,No,Ocupación irregular
VIV_000166,Castro,Departamento,2,2,159,1952,Hormigón,Tejas,1,0,1,1,0,0,1358223,29,F,Sin estudios,Sí,No,No,No,Sí,Sí,Cedida
VIV_000167,Los Ángeles,Casa pareada,1,1,196.4,1984,Hormigón,Paja,4,1,3,2,2,0,2011806,59,F,Sin estudios,Sí,No,Sí,No,No,Sí,Propia
VIV_000168,Concepción,Departamento,5,2,130.3,1974,Ladrillo,Paja,15,8,7,4,9,2,504215,78,M,Universitaria,No,No,No,Sí,No,Sí,Cedida
VIV_000169,Alto Hospicio,Casa,5,1,139.6,1999,Ladrillo,Losa,7,7,0,0,4,3,1659485,64,M,Sin estudios,Sí,No,No,Sí,Sí,No,Propia
VIV_000170,Vallenar,Casa,5,2,140.4,1977,Madera,Losa,11,3,8,0,10,1,2173406,51,F,Básica,No,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_000171,Vallenar,Departamento,4,2,71.9,1965,Adobe,Zinc,16,12,4,1,0,15,2716334,56,M,Sin estudios,No,Sí,No,No,No,Sí,Propia
VIV_000172,Quilpué,Departamento,1,3,88.9,1998,Adobe,Losa,2,2,0,0,0,2,2982922,79,M,Básica,No,No,Sí,No,No,Sí,Arrendada
VIV_000173,Las Condes,Casa pareada,1,3,56.8,2021,Madera,Paja,3,2,1,1,1,1,2048693,28,F,Universitaria,Sí,No,No,No,Sí,Sí,Ocupación irregular
VIV_000174,Quilpué,Casa,3,1,101.6,1959,Adobe,Zinc,7,3,4,2,3,2,1474484,74,M,Universitaria,No,Sí,No,No,Sí,No,Propia
VIV_000175,Punta Arenas,Casa,4,2,158.9,1972,Madera,Paja,15,8,7,2,1,12,2972439,78,M,Media,No,No,Sí,Sí,Sí,Sí,Propia
VIV_000176,Talcahuano,Mediagua,1,2,157.6,1982,Ladrillo,Zinc,1,0,1,0,0,1,448619,57,F,Media,Sí,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_000177,Punta Arenas,Mediagua,2,2,110.5,1990,Ladrillo,Paja,1,1,0,1,0,0,1021052,32,F,Media,Sí,No,No,No,No,No,Propia
VIV_000178,Rancagua,Casa pareada,4,3,129.2,1987,Madera,Losa,12,3,9,2,6,4,2460630,30,F,Universitaria,No,Sí,Sí,No,Sí,No,Propia
VIV_000179,Los Andes,Mediagua,2,3,86,2011,Ladrillo,Tejas,4,4,0,1,2,1,1457612,29,F,Media,No,Sí,No,No,No,Sí,Arrendada
VIV_000180,Concepción,Mediagua,2,2,118,2008,Ladrillo,Losa,5,5,0,0,2,3,2988473,75,M,Técnica,No,No,Sí,Sí,No,No,Arrendada
VIV_000181,Los Ángeles,Casa pareada,1,2,164.3,1991,Hormigón,Paja,2,0,2,1,0,1,1282535,39,F,Media,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_000182,Provi,Casa,2,1,50.2,1951,Ladrillo,Paja,1,0,1,1,0,0,2936465,22,M,Técnica,No,Sí,No,No,No,No,Cedida
VIV_000183,Los Andes,Departamento,5,3,78.2,2018,Hormigón,Losa,15,8,7,2,5,8,749580,61,F,Media,Sí,No,Sí,No,No,Sí,Ocupación irregular
VIV_000184,Punta Arenas,Casa,2,1,167.8,1970,Madera,Losa,5,3,2,1,1,3,1255183,28,M,Universitaria,Sí,No,Sí,No,Sí,No,Propia
VIV_000185,Maipú,Departamento,2,2,192.6,2015,Adobe,Zinc,6,4,2,0,1,5,2757421,37,F,Básica,Sí,No,No,Sí,No,No,Ocupación irregular
VIV_000186,Coquimbo,Departamento,1,3,76.4,2012,Adobe,Zinc,1,0,1,1,0,0,2197693,46,F,Básica,Sí,No,Sí,No,No,Sí,Ocupación irregular
VIV_000187,Maipú,Casa,2,1,100.8,2001,Adobe,Paja,5,3,2,2,1,2,338701,22,F,Técnica,No,Sí,Sí,No,No,No,Cedida
VIV_000188,Arica,Departamento,3,2,46,1977,Hormigón,Losa,10,5,5,2,2,6,865525,40,M,Básica,No,No,Sí,No,Sí,Sí,Cedida
VIV_000189,Vallenar,Mediagua,3,1,69.3,1950,Ladrillo,Losa,8,1,7,1,6,1,337858,57,F,Sin estudios,Sí,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_000190,Iquique,Mediagua,1,2,72.4,2012,Hormigón,Paja,1,0,1,1,0,0,722822,25,M,Universitaria,Sí,No,No,Sí,No,Sí,Propia
VIV_000191,Ovalle,Departamento,1,3,59.2,1992,Ladrillo,Paja,4,4,0,4,0,0,2205425,39,M,Media,Sí,Sí,Sí,No,Sí,No,Ocupación irregular
VIV_000192,San Bernardo,Departamento,5,2,45.2,1984,Madera,Paja,15,7,8,0,5,10,785413,60,F,Técnica,No,No,No,No,No,Sí,Ocupación irregular
VIV_000193,Alto Hospicio,Mediagua,3,3,119.7,1986,Madera,Zinc,9,2,7,3,1,5,1004829,27,F,Básica,Sí,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_000194,Quillota,Mediagua,2,3,95.3,1992,Adobe,Zinc,6,6,0,3,1,2,2564592,26,M,Sin estudios,Sí,Sí,No,Sí,No,Sí,Propia
VIV_000195,Viña del Mar,Mediagua,5,3,84.3,1984,Adobe,Paja,15,2,13,0,12,3,2029205,26,F,Técnica,Sí,Sí,No,No,No,No,Arrendada
VIV_000196,Ovalle,Departamento,4,2,36,1974,Ladrillo,Losa,1,0,1,0,1,0,1634441,58,M,Técnica,No,No,Sí,Sí,Sí,No,Cedida
VIV_000197,Antofagasta,Departamento,1,3,53.3,1958,Hormigón,Losa,3,3,0,0,1,2,1645162,51,F,Técnica,Sí,Sí,Sí,No,No,Sí,Cedida
VIV_000198,Chillán,Casa pareada,5,3,176.3,1956,Madera,Tejas,3,2,1,3,0,0,2117550,51,M,Sin estudios,Sí,No,No,No,Sí,No,Arrendada
VIV_000199,Valdivia,Casa,3,1,68,2018,Madera,Losa,6,4,2,0,5,1,445180,57,M,Universitaria,No,No,No,Sí,No,Sí,Propia
VIV_000200,Las Condes,Mediagua,2,1,122.7,2008,Concrete,Eternit,2,0,2,2,0,0,1206576,20,M,Técnica,Sí,Sí,Sí,Sí,No,Sí,Ocupación irregular
VIV_000201,Osorno,Casa,3,2,103.3,2021,Ladrillo,Losa,2,2,0,0,1,1,2529928,66,M,Básica,No,No,Sí,No,Sí,Sí,Ocupación irregular
VIV_000202,La Serena,Casa,1,1,69.1,1959,Hormigón,Losa,2,0,2,2,0,0,598230,25,F,Universitaria,No,No,No,Sí,Sí,Sí,Arrendada
VIV_000203,Punta Arenas,Mediagua,4,3,146.6,2005,Adobe,Paja,5,2,3,3,0,2,2319866,74,F,Básica,No,No,No,No,Sí,Sí,Arrendada
VIV_000204,Villa Alemana,Casa pareada,4,1,198,2019,Adobe,Tejas,16,4,12,4,7,5,2796380,65,M,Técnica,No,No,Sí,Sí,No,No,Arrendada
VIV_000205,San Fernando,Casa,5,3,102.2,2007,Ladrillo,Tejas,1,0,1,1,0,0,1215972,40,M,Sin estudios,No,No,Sí,Sí,Sí,No,Arrendada
VIV_000206,Chillán,Casa,4,3,36.3,2005,Madera,Paja,2,2,0,0,2,0,606158,77,F,Técnica,Sí,Sí,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_000207,Villarrica,Casa pareada,2,3,148.7,2004,Adobe,Zinc,4,2,2,3,0,1,1052218,61,F,Media,Sí,No,Sí,No,Sí,No,Arrendada
VIV_000208,Maipú,Casa,2,2,114.2,1969,Adobe,Zinc,3,2,1,3,0,0,2857250,60,F,Media,No,Sí,No,Sí,No,Sí,Propia
VIV_000209,Talcahuano,Casa pareada,2,3,194.3,1965,Hormigón,Paja,1,0,1,0,0,1,430357,62,F,Media,No,Sí,Sí,No,Sí,Sí,Propia
VIV_000210,San Bernardo,Mediagua,5,2,190.1,1969,Madera,Paja,14,13,1,2,10,2,1664561,58,M,Universitaria,Sí,No,No,No,No,No,Arrendada
VIV_000211,Maipú,Mediagua,5,3,35.2,2006,Ladrillo,Zinc,14,11,3,3,4,7,908425,38,M,Universitaria,Sí,No,Sí,Sí,No,Sí,Propia
VIV_000212,Punta Arenas,Casa pareada,5,3,61.6,1985,Ladrillo,Zinc,7,3,4,2,1,4,425608,64,M,Media,No,No,No,Sí,No,Sí,Cedida
VIV_000213,Vallenar,Casa pareada,5,2,62.8,1986,Hormigón,Losa,3,1,2,2,0,1,1747051,53,M,Media,Sí,Sí,No,Sí,Sí,No,Propia
VIV_000214,Punta Arenas,Departamento,5,3,63.1,2007,Hormigón,Zinc,6,0,6,1,1,4,766436,43,M,Media,No,No,Sí,Sí,Sí,No,Arrendada
VIV_000215,VALPARAÍSO,Mediagua,1,3,77.5,1951,Ladrillo,Zinc,3,0,3,2,0,1,863501,37,M,Técnica,Sí,Sí,Sí,Sí,Sí,No,Propia
VIV_000216,Antofagasta,Casa,3,1,83.8,1982,Ladrillo,Paja,8,6,2,1,5,2,872030,76,F,Técnica,Sí,Sí,No,Sí,Sí,Sí,Cedida
VIV_000217,La Florida,Casa,3,2,185.8,2014,Adobe,Zinc,11,4,7,3,3,5,887571,22,M,Universitaria,Sí,Sí,No,No,No,Sí,Arrendada
VIV_000218,Maipú,Mediagua,2,3,58.1,2006,Madera,Tejas,1,0,1,1,0,0,2041556,74,F,Sin estudios,Sí,No,No,Sí,Sí,Sí,Cedida
VIV_000219,Concepción,Mediagua,2,2,165.1,2010,Adobe,Losa,5,3,2,0,1,4,2512271,75,F,Universitaria,No,Sí,Sí,Sí,No,No,Cedida
VIV_000220,Temuco,Departamento,1,3,36.2,1973,Madera,Losa,2,2,0,0,2,0,2183414,34,M,Básica,Sí,No,No,Sí,No,No,Cedida
VIV_000221,Osorno,Casa,3,1,176.8,1954,Hormigón,Paja,4,4,0,2,2,0,1086897,65,F,Media,No,No,Sí,No,No,Sí,Propia
VIV_000222,Chillán,Casa pareada,5,1,90.6,1973,Ladrillo,Losa,5,0,5,2,1,2,1844683,33,M,Universitaria,No,Sí,Sí,Sí,Sí,No,Arrendada
VIV_000223,CONCEPCIÓN,Casa pareada,3,3,76.9,1978,Hormigón,Tejas,6,5,1,3,2,1,802998,78,M,Básica,Sí,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_000224,Antofagasta,Casa,3,2,165.3,1995,Adobe,Tejas,7,6,1,1,5,1,2241527,76,M,Media,No,No,Sí,No,Sí,No,Ocupación irregular
VIV_000225,Quillota,Departamento,2,3,143.5,2021,Madera,Zinc,3,0,3,2,0,1,2779279,65,M,Universitaria,No,Sí,No,Sí,Sí,Sí,Cedida
VIV_000226,San Bernardo,Casa pareada,1,1,71.2,2014,Hormigón,Paja,2,0,2,1,1,0,2031359,26,F,Sin estudios,No,Sí,Sí,No,Sí,Sí,Propia
VIV_000227,Los Andes,Mediagua,4,3,152.5,2002,Hormigón,Losa,2,2,0,1,1,0,996057,49,M,Sin estudios,No,Sí,No,Sí,Sí,No,Cedida
VIV_000228,Providencia,Casa,1,3,136.1,1999,Hormigón,Tejas,3,3,0,1,1,1,654097,47,M,Técnica,No,No,No,No,Sí,Sí,Ocupación irregular
VIV_000229,Curicó,Casa pareada,5,2,63.3,2000,Ladrillo,Losa,17,9,8,0,10,7,1059032,55,F,Técnica,Sí,No,Sí,Sí,No,Sí,Propia
VIV_000230,Maipú,Departamento,2,3,98.6,1956,Ladrillo,Losa,8,8,0,4,2,2,2944866,37,M,Técnica,No,Sí,Sí,Sí,No,Sí,Arrendada
VIV_000231,Puente Alto,Mediagua,5,2,182.8,2023,Madera,Tejas,9,9,0,1,2,6,2700064,44,F,Básica,Sí,No,No,No,No,No,Cedida
VIV_000232,Villa Alemana,Casa,3,3,50.5,2016,Madera,Zinc,12,6,6,4,2,6,1044416,50,M,Sin estudios,Sí,Sí,No,No,No,No,Propia
VIV_000233,Maipú,Mediagua,2,1,64,2023,Ladrillo,Paja,2,2,0,0,1,1,1689580,75,F,Básica,Sí,No,Sí,No,No,Sí,Cedida
VIV_000234,Ñuñoa,Mediagua,2,3,149.8,1969,Madera,Losa,4,2,2,1,1,2,1524084,73,M,Universitaria,No,Sí,Sí,Sí,No,Sí,Cedida
VIV_000235,La Florida,Pareada,2,1,182.6,2006,ladrillo,Chapa,6,4,2,1,2,3,2999925,66,F,Básica,Sí,No,No,No,No,No,Propia
VIV_000236,Valpo,Casa,4,1,77.4,1986,Ladrillo,Zinc,16,7,9,2,12,2,2481128,22,M,Media,No,No,Sí,No,Sí,Sí,Propia
VIV_000237,San Antonio,Casa,5,3,65.3,2016,Ladrillo,Zinc,11,2,9,4,6,1,2074806,64,M,Básica,No,No,No,Sí,No,No,Cedida
VIV_000238,Valdivia,Departamento,5,1,156,1998,Hormigón,Losa,17,15,2,3,0,14,673623,74,F,Universitaria,No,Sí,Sí,No,Sí,No,Cedida
VIV_000239,Coyhaique,Mediagua,4,1,109.2,1979,Hormigón,Losa,1,1,0,1,0,0,1544098,73,M,Básica,No,Sí,Sí,No,No,Sí,Propia
VIV_000240,Vallenar,Casa,2,3,183.4,2018,Ladrillo,Zinc,5,2,3,3,0,2,764048,49,F,Técnica,Sí,No,Sí,No,No,Sí,Arrendada
VIV_000241,Temuco,Casa pareada,1,2,179.9,1994,Madera,Paja,2,2,0,2,0,0,1673204,76,M,Técnica,No,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_000242,Quillota,Casa pareada,3,2,93.3,1972,Adobe,Zinc,12,5,7,4,5,3,2679133,69,F,Media,No,Sí,Sí,No,No,No,Propia
VIV_000243,Providencia,Casa,5,3,84,1953,Madera,Losa,14,5,9,1,3,10,848767,79,M,Universitaria,No,No,Sí,No,No,No,Ocupación irregular
VIV_000244,Villarrica,Departamento,1,3,140.3,1955,Adobe,Losa,3,0,3,3,0,0,364931,20,M,Técnica,No,Sí,Sí,Sí,No,No,Ocupación irregular
VIV_000245,Viña del Mar,Casa,3,1,79.8,1957,Hormigón,Tejas,1,0,1,0,0,1,1596210,28,M,Técnica,No,No,No,Sí,Sí,No,Arrendada
VIV_000246,Copiapó,Departamento,1,3,60.9,1995,Adobe,Paja,3,3,0,1,2,0,391000,77,F,Media,No,Sí,No,No,No,Sí,Arrendada
VIV_000247,Ovalle,Departamento,3,2,181.4,1982,Hormigón,Zinc,7,0,7,3,2,2,536787,38,M,Universitaria,No,No,Sí,Sí,No,No,Arrendada
VIV_000248,Quillota,Departamento,4,1,64.1,2022,Madera,Tejas,6,2,4,2,1,3,410298,41,F,Técnica,Sí,No,No,Sí,No,No,Propia
VIV_000249,San Fernando,Departamento,4,3,116.7,2008,Ladrillo,Losa,11,9,2,3,1,7,1264288,74,M,Universitaria,Sí,No,Sí,No,No,Sí,Arrendada
VIV_000250,Ovalle,Casa pareada,1,2,74.4,1959,Ladrillo,Tejas,2,0,2,1,0,1,1435698,18,F,Técnica,Sí,Sí,No,Sí,Sí,Sí,Ocupación irregular
VIV_000251,Quilpué,Departamento,2,3,162,2016,Ladrillo,Tejas,5,2,3,2,1,2,949399,77,M,Universitaria,No,No,No,Sí,No,Sí,Arrendada
VIV_000252,Vallenar,Casa,3,1,186.4,1978,Adobe,Paja,12,12,0,0,1,11,2129450,54,F,Sin estudios,Sí,Sí,Sí,Sí,Sí,No,Propia
VIV_000253,Viña del Mar,Casa pareada,5,3,48,2017,Madera,Tejas,19,15,4,4,10,5,2136962,39,F,Sin estudios,No,No,Sí,No,Sí,No,Propia
VIV_000254,Calama,Casa,3,2,31.1,1981,Madera,Losa,9,8,1,4,4,1,1194610,65,M,Sin estudios,Sí,Sí,Sí,No,No,Sí,Propia
VIV_000255,Temuco,Mediagua,3,3,132.6,1951,Madera,Losa,5,5,0,1,0,4,1279441,42,F,Básica,Sí,No,No,Sí,No,No,Propia
VIV_000256,Los Ángeles,Departamento,1,2,116.7,1951,Hormigón,Tejas,1,0,1,0,1,0,774581,48,F,Técnica,Sí,Sí,Sí,No,No,Sí,Arrendada
VIV_000257,Concepción,Casa,1,1,186.4,1983,Ladrillo,Paja,3,3,0,1,1,1,838623,74,M,Universitaria,No,No,No,No,Sí,No,Cedida
VIV_000258,Valparaíso,Mediagua,4,2,143.9,1971,Ladrillo,Losa,3,0,3,2,0,1,2075530,18,F,Media,Sí,Sí,Sí,Sí,No,Sí,Arrendada
VIV_000259,Iquique,Casa,2,1,124.8,1990,Ladrillo,Tejas,6,0,6,4,2,0,1381951,66,F,Sin estudios,No,No,Sí,No,Sí,Sí,Propia
VIV_000260,Alto Hospicio,Mediagua,3,3,39.9,1953,Hormigón,Tejas,5,5,0,1,3,1,1560668,59,F,Técnica,No,No,Sí,Sí,Sí,No,Arrendada
VIV_000261,Viña del Mar,Mediagua,5,3,80.3,2015,Adobe,Losa,2,2,0,2,0,0,2243318,59,M,Básica,Sí,Sí,Sí,No,No,Sí,Arrendada
VIV_000262,Temuco,Media agua,1,3,109.4,1999,Adobe,Tejas,3,3,0,1,0,2,2843086,20,M,Sin estudios,No,No,Sí,Sí,No,No,Propia
VIV_000263,Quilpué,Mediagua,3,2,39.7,1967,Madera,Losa,6,3,3,1,4,1,1452865,30,F,Media,Sí,Sí,No,Sí,No,Sí,Ocupación irregular
VIV_000264,Villarrica,Casa,3,3,48.3,1997,Adobe,Paja,11,10,1,2,2,7,1101726,50,M,Sin estudios,Sí,Sí,No,No,Sí,Sí,Cedida
VIV_000265,San Antonio,Departamento,3,3,110.7,2002,Adobe,Losa,9,6,3,3,0,6,2565136,79,F,Básica,Sí,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_000266,San Fernando,Casa,4,2,97.8,2015,Hormigón,Paja,6,1,5,4,1,1,492467,27,F,Técnica,Sí,No,Sí,Sí,Sí,Sí,Ocupación irregular
VIV_000267,Copiapó,Casa pareada,3,1,170.4,2012,Adobe,Tejas,4,1,3,2,0,2,2892499,65,M,Universitaria,No,No,No,Sí,No,Sí,Arrendada
VIV_000268,Viña del Mar,Departamento,1,3,132.7,1996,Madera,Tejas,2,2,0,0,1,1,977737,52,F,Media,Sí,No,No,Sí,Sí,Sí,Ocupación irregular
VIV_000269,Calama,Casa pareada,4,3,113.5,1950,Adobe,Paja,15,4,11,0,12,3,1597481,31,F,Sin estudios,Sí,Sí,No,Sí,No,No,Cedida
VIV_000270,La Florida,Mediagua,4,1,83.4,1987,Ladrillo,Tejas,7,0,7,1,3,3,2223611,47,M,Media,Sí,Sí,Sí,No,No,Sí,Ocupación irregular
VIV_000271,Quillota,Departamento,2,1,127.8,1988,Adobe,Zinc,7,1,6,4,3,0,1932332,75,M,Básica,No,Sí,No,No,No,Sí,Ocupación irregular
VIV_000272,Las Condes,Casa pareada,2,2,133.9,1994,Adobe,Paja,5,0,5,3,0,2,523155,47,M,Sin estudios,Sí,No,Sí,Sí,No,No,Ocupación irregular
VIV_000273,San Antonio,Mediagua,4,3,60.5,1976,Madera,Tejas,10,7,3,0,10,0,2349913,70,F,Básica,Sí,No,No,No,No,Sí,Propia
VIV_000274,Vallenar,Mediagua,3,3,195.2,2018,Ladrillo,Losa,1,1,0,0,0,1,2124661,65,F,Técnica,No,No,No,No,No,No,Arrendada
VIV_000275,Punta Arenas,Casa pareada,2,3,118,1960,Madera,Losa,10,4,6,2,7,1,1260150,70,M,Sin estudios,No,No,Sí,Sí,Sí,No,Cedida
VIV_000276,Coquimbo,Casa pareada,1,1,110.1,1998,Madera,Losa,1,1,0,1,0,0,1115856,70,F,Básica,Sí,Sí,Sí,No,Sí,No,Cedida
VIV_000277,Alto Hospicio,Mediagua,5,3,58.3,1957,Madera,Paja,19,0,19,3,3,13,2774791,55,F,Universitaria,No,No,No,No,No,No,Ocupación irregular
VIV_000278,Los Ángeles,Mediagua,5,2,179.7,1969,Madera,Losa,5,4,1,1,0,4,2466354,74,M,Media,Sí,No,No,No,No,Sí,Ocupación irregular
VIV_000279,Ñuñoa,Casa,5,3,124.4,1962,Adobe,Tejas,5,1,4,4,0,1,784171,21,M,Media,Sí,No,No,Sí,No,Sí,Propia
VIV_000280,Curicó,Mediagua,3,2,41.3,1960,Ladrillo,Zinc,2,1,1,0,1,1,1635457,73,F,Técnica,No,Sí,Sí,No,No,Sí,Cedida
VIV_000281,San Fernando,Casa,5,3,129.2,1985,Adobe,Zinc,2,1,1,1,0,1,753520,65,M,Universitaria,Sí,Sí,Sí,Sí,Sí,No,Arrendada
VIV_000282,La Florida,Casa,4,1,47.7,1962,Ladrillo,Losa,14,14,0,0,2,12,1327415,65,F,Universitaria,No,Sí,Sí,Sí,Sí,Sí,Propia
VIV_000283,Coyhaique,Casa pareada,3,1,102.6,1989,Madera,Losa,3,0,3,1,2,0,2189276,38,F,Técnica,Sí,No,No,Sí,Sí,No,Propia
VIV_000284,Castro,Casa,3,3,33.2,2014,Ladrillo,Zinc,11,1,10,4,7,0,2107967,59,M,Sin estudios,Sí,Sí,No,Sí,No,Sí,Cedida
VIV_000285,Providencia,Departamento,1,1,136.3,2023,Ladrillo,Paja,2,2,0,2,0,0,1456411,58,F,Sin estudios,No,Sí,Sí,No,Sí,Sí,Arrendada
VIV_000286,Villarrica,Mediagua,1,1,63.2,1998,Madera,Tejas,4,2,2,4,0,0,1047990,22,M,Básica,No,No,No,No,No,Sí,Cedida
VIV_000287,Talca,Casa pareada,4,3,163.9,2020,Madera,Losa,12,12,0,4,1,7,2899225,21,M,Básica,Sí,No,Sí,Sí,Sí,No,Arrendada
VIV_000288,Rancagua,Departam.,5,3,126.7,1972,Hormigón,Losa,13,11,2,1,12,0,1486695,64,M,Media,Sí,Sí,Sí,No,No,No,Cedida
VIV_000289,San Fernando,Departamento,2,3,116.1,1994,Ladrillo,Tejas,2,2,0,1,0,1,640665,61,F,Sin estudios,Sí,Sí,No,Sí,Sí,No,Cedida
VIV_000290,Valparaíso,Casa pareada,1,3,190,1968,Hormigón,Paja,2,2,0,0,2,0,2667203,26,F,Media,No,Sí,Sí,Sí,No,Sí,Cedida
VIV_000291,Copiapó,Departamento,1,2,182.2,1974,Madera,Tejas,2,0,2,0,0,2,2130154,48,M,Universitaria,Sí,Sí,Sí,Sí,Sí,Sí,Cedida
VIV_000292,Valdivia,Departamento,3,3,143.5,1950,Adobe,Losa,2,0,2,0,2,0,1512052,61,F,Sin estudios,No,Sí,No,Sí,No,Sí,Arrendada
VIV_000293,Ovalle,Mediagua,5,3,113.9,1951,Madera,Losa,3,0,3,0,3,0,1752881,26,F,Media,No,Sí,Sí,No,Sí,Sí,Cedida
VIV_000294,Santiago,Casa,2,2,41.9,1992,Adobe,Zinc,8,4,4,1,6,1,986181,27,F,Media,No,No,Sí,Sí,No,Sí,Ocupación irregular
VIV_000295,San Antonio,Casa,3,3,124,1986,Madera,Losa,10,6,4,1,2,7,1399463,41,F,Sin estudios,No,Sí,Sí,Sí,Sí,No,Arrendada
VIV_000296,Los Andes,Departamento,1,3,186.8,1952,Madera,Losa,2,1,1,2,0,0,1086663,28,F,Universitaria,No,Sí,Sí,Sí,Sí,No,Propia
VIV_000297,La Florida,Casa pareada,3,2,117.2,1982,Adobe,Paja,4,2,2,4,0,0,612673,80,M,Media,Sí,Sí,No,Sí,No,No,Cedida
VIV_000298,Osorno,Departamento,4,1,77.5,2010,Adobe,Zinc,11,8,3,2,1,8,702392,80,M,Técnica,Sí,Sí,No,No,No,No,Propia
VIV_000299,Calama,Mediagua,5,1,196.2,1967,Hormigón,Zinc,7,6,1,1,4,2,1171615,76,M,Técnica,Sí,Sí,Sí,No,No,No,Propia
VIV_000300,Los Andes,Departamento,2,1,103.1,1960,Madera,Paja,8,1,7,3,2,3,1166373,70,M,Media,No,No,No,Sí,Sí,Sí,Ocupación irregular
VIV_000301,Viña del Mar,Departamento,4,1,155.5,1962,Ladrillo,Paja,9,0,9,3,4,2,1165708,33,F,Técnica,Sí,Sí,No,Sí,Sí,No,Ocupación irregular
VIV_000302,Maipú,Casa,2,3,192.1,1994,Madera,Zinc,1,0,1,1,0,0,1061337,48,F,Sin estudios,No,Sí,Sí,No,No,Sí,Cedida
VIV_000303,Ñuñoa,Departamento,3,3,102.3,2020,Adobe,Tejas,1,0,1,0,0,1,1449292,56,M,Media,Sí,No,No,Sí,Sí,No,Propia
VIV_000304,Antofagasta,Casa,5,1,167.7,2011,Adobe,Losa,5,3,2,2,2,1,2109394,37,F,Técnica,No,No,No,Sí,Sí,Sí,Cedida
VIV_000305,Alto Hospicio,Mediagua,4,3,171.9,1973,HORMIGÓN,ZINC,3,1,2,0,0,3,1602505,29,M,Media,No,Sí,No,Sí,No,No,Arrendada
VIV_000306,Osorno,Casa pareada,3,3,93.3,1950,Adobe,Zinc,12,7,5,2,9,1,2879392,37,M,Universitaria,No,Sí,Sí,Sí,No,No,Propia
VIV_000307,Calama,Departamento,4,3,144.2,2003,Madera,Zinc,2,0,2,0,0,2,2876259,43,M,Básica,Sí,Sí,No,No,No,Sí,Propia
VIV_000308,Rancagua,Casa pareada,1,2,153.8,1973,Ladrillo,Zinc,1,0,1,1,0,0,717369,62,M,Sin estudios,Sí,No,Sí,No,Sí,No,Cedida
VIV_000309,Alto Hospicio,Casa pareada,4,1,83.1,1993,Ladrillo,Losa,20,10,10,3,1,16,411791,39,M,Sin estudios,Sí,No,Sí,Sí,No,Sí,Ocupación irregular
